,date,temperature_2m,wind_speed_10m,wind_direction_10m,latitude,longitude
381,2024-07-09 21:00:00+07:00,,,,-6.219151,106.801624
382,2024-07-10 20:00:00+07:00,,,,-6.219151,106.801624
383,2024-07-10 21:00:00+07:00,,,,-6.219151,106.801624
384,2024-07-11 20:00:00+07:00,,,,-6.219151,106.801624
385,2024-07-11 21:00:00+07:00,,,,-6.219151,106.801624
386,2024-07-12 20:00:00+07:00,,,,-6.219151,106.801624
387,2024-07-12 21:00:00+07:00,,,,-6.219151,106.801624
388,2024-07-13 20:00:00+07:00,,,,-6.219151,106.801624
389,2024-07-13 21:00:00+07:00,,,,-6.219151,106.801624
390,2024-07-14 20:00:00+07:00,,,,-6.219151,106.801624
391,2024-07-14 21:00:00+07:00,,,,-6.219151,106.801624
392,2024-07-15 20:00:00+07:00,,,,-6.219151,106.801624
393,2024-07-15 21:00:00+07:00,,,,-6.219151,106.801624
394,2024-07-16 20:00:00+07:00,,,,-6.219151,106.801624
395,2024-07-16 21:00:00+07:00,,,,-6.219151,106.801624
396,2024-07-17 20:00:00+07:00,,,,-6.219151,106.801624
397,2024-07-17 21:00:00+07:00,,,,-6.219151,106.801624
398,2024-07-18 20:00:00+07:00,,,,-6.219151,106.801624
399,2024-07-18 21:00:00+07:00,,,,-6.219151,106.801624
400,2024-07-19 20:00:00+07:00,,,,-6.219151,106.801624
401,2024-07-19 21:00:00+07:00,,,,-6.219151,106.801624
402,2024-07-20 20:00:00+07:00,,,,-6.219151,106.801624
403,2024-07-20 21:00:00+07:00,,,,-6.219151,106.801624
404,2024-07-21 20:00:00+07:00,,,,-6.219151,106.801624
405,2024-07-21 21:00:00+07:00,,,,-6.219151,106.801624
406,2024-07-22 20:00:00+07:00,,,,-6.219151,106.801624
407,2024-07-22 21:00:00+07:00,,,,-6.219151,106.801624
408,2024-07-23 20:00:00+07:00,,,,-6.219151,106.801624
409,2024-07-23 21:00:00+07:00,,,,-6.219151,106.801624
410,2024-07-24 20:00:00+07:00,,,,-6.219151,106.801624
411,2024-07-24 21:00:00+07:00,,,,-6.219151,106.801624
412,2024-07-25 20:00:00+07:00,,,,-6.219151,106.801624
413,2024-07-25 21:00:00+07:00,,,,-6.219151,106.801624
414,2024-07-26 20:00:00+07:00,,,,-6.219151,106.801624
415,2024-07-26 21:00:00+07:00,,,,-6.219151,106.801624
